listing_id,year,review_count
15347484,2018,1
144087,2017,3
32933531,2020,6
2259850,2017,10
43755675,2020,2
38592731,2019,3
5450424,2017,69
22085164,2018,1
27524278,2018,18
14009154,2016,26
16315546,2019,5
34340758,2019,11
25896983,2018,5
15825979,2018,58
33742150,2020,1
15039238,2018,5
36236184,2020,1
7774677,2016,1
15332211,2017,26
2414243,2020,9
31834430,2019,21
16516074,2020,9
191069,2013,2
2045236,2018,15
30035539,2019,9
18767584,2017,22
32357565,2019,29
9610982,2016,2
20040994,2017,3
28123575,2018,14
25027719,2020,2
19342512,2018,9
2029235,2020,34
18841542,2017,3
21804736,2017,1
12382163,2021,1
42046045,2020,3
1821541,2015,17
16472740,2017,36
14917475,2017,24
22618753,2019,7
14048906,2018,3
21544313,2017,1
863765,2016,1
4911410,2020,47
14876164,2017,29
27940024,2018,6
40079414,2019,2
656281,2013,2
11446648,2019,20
9692177,2019,1
33806969,2019,6
40627991,2020,22
8943358,2016,61
4436944,2017,6
13368266,2021,2
5726773,2016,7
8816465,2017,8
29607434,2020,1
14969368,2016,1
13121,2014,8
18529932,2018,5
39194953,2019,2
33137778,2021,1
25011818,2020,1
34997988,2020,4
8957705,2016,4
14676121,2016,1
21627172,2018,15
23515564,2019,2
2798139,2016,64
37196217,2019,12
18376372,2019,1
18964598,2017,1
39229398,2019,2
23899847,2018,1
29521683,2018,7
29056379,2021,1
43477121,2020,21
23169730,2018,12
15895829,2016,2
35230868,2019,1
15286284,2019,18
682943,2020,2
18205794,2019,4
23902556,2019,49
10312177,2017,16
33865050,2019,9
24303751,2019,18
2794006,2020,9
7280685,2015,1
22889573,2020,57
1020393,2015,6
11412980,2020,26
8842039,2020,5
18438494,2018,1
12504925,2018,26
9556558,2019,37
174966,2011,1
21985066,2018,1
34578509,2020,15
11646518,2021,2
4089915,2015,15
326832,2018,5
6176897,2017,14
1253710,2019,48
15930133,2019,1
21999955,2018,3
4305170,2017,24
46598609,2021,1
22735103,2019,1
18854049,2017,12
16319620,2016,1
11516504,2019,34
5887199,2016,6
9269614,2016,38
20165891,2018,6
3432169,2014,5
39833359,2020,64
7951977,2021,1
9423131,2018,25
20812365,2020,5
16658502,2019,6
37753021,2019,24
47100305,2021,1
15142331,2020,7
42609362,2020,2
17157248,2018,1
21105168,2018,8
7654729,2015,3
38513095,2019,8
9211436,2016,27
12563526,2020,5
10543007,2020,10
266725,2013,6
3256609,2017,26
33474049,2019,3
40187641,2019,4
14707720,2018,11
21612444,2017,1
13657466,2018,15
2648539,2019,5
2539461,2015,17
11885953,2016,20
20857924,2018,14
24527137,2020,9
20973198,2020,1
28812068,2018,4
35698723,2019,40
2478609,2015,24
1921378,2016,22
11090031,2016,1
3738529,2016,2
20198653,2018,2
546203,2016,42
18380167,2018,2
422295,2013,1
45283403,2020,1
37382377,2019,1
1135062,2017,12
23120142,2020,4
21563990,2017,11
31245923,2020,6
7630422,2019,65
9017809,2016,1
16679024,2019,1
3899352,2014,4
32930510,2019,3
23763873,2018,13
21717618,2018,3
31569575,2019,22
8209118,2016,60
2148796,2015,3
29964408,2018,2
3278691,2014,1
24499707,2018,1
15609322,2016,1
17996707,2019,2
775458,2013,52
21389250,2018,13
10073688,2019,14
15559439,2017,2
10264628,2019,2
1735137,2017,4
1419167,2015,27
23981982,2020,4
13007038,2016,2
8437133,2017,23
29076351,2018,4
34455977,2020,3
13873536,2019,2
16673663,2019,2
24668728,2018,3
262583,2015,15
22065141,2018,36
31938610,2019,21
9035464,2017,41
42373233,2021,3
10054543,2017,25
4864930,2014,1
35182596,2019,1
21550242,2017,3
9074546,2017,40
15545659,2019,3
18175887,2021,2
2509526,2020,1
1341357,2014,9
19437496,2019,41
8184699,2017,70
118061,2018,15
10039579,2017,9
29776797,2018,2
19472799,2018,6
30071646,2018,2
12378489,2018,5
17441508,2018,20
38118340,2019,1
14335261,2018,1
10998041,2020,1
1354415,2016,25
170397,2011,3
30348624,2021,2
2982753,2017,10
7417451,2018,5
21581164,2019,1
11326009,2016,2
2210663,2015,2
45911328,2021,2
3047690,2021,3
22886564,2018,1
23394297,2021,2
12031488,2019,5
31101776,2019,1
14470446,2017,13
34813189,2019,22
13200815,2017,44
21456869,2020,8
30569287,2018,2
31874766,2020,1
4001427,2016,2
45900506,2021,2
26348084,2019,6
20042643,2019,2
41458830,2020,2
45247215,2021,2
29937451,2018,3
1712959,2016,5
6138683,2016,1
25465729,2020,1
31579763,2019,6
27167869,2020,51
15003721,2019,18
41096925,2020,14
39057761,2020,1
26408382,2019,8
10053474,2017,1
40871626,2019,5
17419342,2018,7
2078191,2013,1
15563884,2020,5
16700315,2017,1
22175297,2021,1
33741163,2019,1
44722548,2020,6
5908932,2017,2
34057506,2021,3
16606058,2018,15
6968151,2018,52
21592033,2018,3
39651,2018,3
4256949,2019,3
8616643,2017,20
20065351,2021,1
26597972,2018,4
2400614,2020,5
13979583,2019,1
22142636,2018,12
34742815,2019,10
5493787,2017,1
12791597,2019,4
10655124,2020,2
8685756,2015,1
23860223,2020,2
24168774,2019,20
45862171,2020,6
15311837,2020,2
622120,2013,22
747316,2016,4
8489597,2016,1
34249622,2019,8
3471333,2016,1
7719646,2015,1
15436384,2019,1
37225807,2020,1
38259768,2019,1
20947514,2017,14
1771965,2019,11
42670969,2020,5
39421390,2020,1
15068883,2017,3
27373352,2018,1
45538955,2021,1
4953797,2015,2
909292,2018,26
13065733,2016,37
1158911,2015,7
33907909,2020,28
22025328,2019,1
18307988,2020,4
9493666,2021,3
54860,2019,37
4450338,2020,1
37378278,2020,7
39545673,2021,1
24713329,2018,37
3013098,2016,26
29917741,2019,34
39225411,2019,2
16818406,2017,8
9064241,2015,4
3196122,2016,3
42344787,2020,3
2046481,2020,9
24473617,2020,12
3352553,2016,4
39858617,2019,2
7015831,2015,1
37122325,2019,3
3366197,2015,1
29621503,2018,3
30594861,2019,7
11529046,2018,4
31236838,2019,23
21286008,2018,3
2310980,2017,23
30594349,2018,4
6942349,2018,6
37401234,2019,1
25357095,2018,19
31589131,2019,7
41942866,2021,2
12965792,2019,2
23610471,2019,20
15649240,2020,1
13788311,2017,12
15986003,2019,1
10948338,2016,37
5556885,2016,43
2253500,2019,1
542449,2013,46
3724503,2019,31
30517010,2020,7
11268385,2019,7
41856138,2021,4
9490512,2016,1
40755353,2021,4
1835941,2016,14
2092831,2013,1
3642527,2016,11
1317556,2014,8
6383915,2015,3
21883990,2020,30
43806993,2020,1
15565427,2017,2
16242342,2019,15
31570962,2020,43
13113570,2018,1
31432694,2020,35
31743000,2021,2
14908335,2018,4
31439975,2019,19
3260095,2014,1
28690074,2020,29
21514235,2018,11
20257557,2017,1
357001,2014,16
25355845,2020,1
2930353,2016,11
19706274,2018,25
1755844,2019,1
29195764,2019,4
32210887,2019,24
3911634,2020,8
16311608,2017,1
46691003,2020,1
33703579,2020,13
3419503,2015,4
16923661,2018,5
23300817,2019,11
837096,2016,41
32895336,2021,4
17493013,2018,2
8231281,2020,5
15759469,2016,5
11271241,2016,2
3751048,2015,1
27649717,2018,3
10028482,2019,1
15012480,2018,3
45620113,2021,1
8961223,2017,2
2737296,2016,2
1982697,2016,3
30129315,2020,3
29612248,2018,2
15030002,2017,11
13761349,2020,4
4940188,2016,7
2126703,2019,9
45433649,2021,1
20713285,2020,1
15931953,2019,12
29795402,2021,1
28985565,2019,14
34474349,2020,13
30834524,2020,1
2338974,2019,2
6833000,2015,3
21145644,2017,1
15420485,2019,7
4051601,2019,28
12211735,2018,1
33670636,2020,12
32847003,2019,4
9402047,2021,1
41085747,2020,7
25159401,2019,32
7812650,2017,6
348891,2012,1
24502403,2019,1
3976865,2016,22
13923188,2019,25
458264,2015,1
39351203,2019,1
1548562,2019,21
39018182,2020,12
9477988,2016,10
773978,2020,9
7607013,2018,5
46006574,2020,4
9048787,2018,1
8417755,2015,5
18310888,2018,1
41339041,2020,23
5286916,2017,13
30854004,2020,3
36445367,2020,2
14704794,2017,3
30197200,2020,8
2234553,2014,15
18308111,2017,2
36273815,2019,6
13273150,2018,1
46837446,2021,2
21296665,2020,4
21875866,2019,2
3089508,2018,7
2196318,2016,14
30588700,2019,1
38796666,2019,5
2884742,2019,5
26715652,2018,6
37292941,2019,2
16853490,2018,20
34441679,2020,2
4260343,2020,8
38419257,2019,10
5346906,2017,22
23603569,2018,30
6969011,2017,1
15142331,2020,7
4357463,2017,9
2285994,2019,1
11152780,2016,2
6970263,2015,1
21273719,2019,12
4277980,2019,25
37363297,2019,2
6192931,2015,16
32515690,2021,1
41707110,2020,1
11930753,2016,8
22502180,2018,43
1367449,2013,1
43433217,2021,1
32653387,2019,2
1276760,2015,4
29220410,2018,7
15663586,2017,1
906732,2017,4
22859308,2020,4
1007981,2017,24
9314553,2020,3
16210966,2020,1
9933650,2018,16
2274268,2020,6
10772712,2020,1
8090723,2018,28
33508856,2020,6
41119185,2020,3
3710230,2014,6
42835199,2020,5
53203,2012,3
11011343,2018,62
9302572,2017,18
23565122,2020,2
33643886,2019,1
1487222,2018,2
20316079,2017,4
2963694,2018,10
20727503,2020,25
3944647,2019,4
29340809,2018,1
26494910,2020,2
24405348,2019,3
16040484,2018,36
23022187,2018,47
23683137,2019,11
8076840,2016,4
23699153,2018,8
2263265,2017,29
34604464,2019,1
37017297,2021,1
657462,2012,4
6335810,2020,1
30287759,2019,6
460109,2015,7
23666777,2020,40
33137721,2020,35
36098090,2019,1
16077755,2020,1
824102,2021,3
14115645,2018,29
45840065,2020,2
11290372,2018,1
16299068,2018,1
140023,2015,2
41568053,2020,3
8595346,2015,1
10462710,2019,43
43863322,2020,3
32147303,2019,11
528263,2019,2
30538547,2020,4
9515492,2017,1
8859129,2020,1
19684230,2018,29
21597893,2017,1
5295413,2020,24
36500479,2020,5
13352782,2020,3
20483490,2018,6
13279696,2017,4
18078191,2018,1
29300230,2019,5
33267781,2019,27
21983547,2018,25
16302997,2017,15
27807248,2018,16
11586194,2020,5
17596507,2018,7
25951892,2019,8
40563760,2020,5
31100375,2021,4
258740,2015,32
22422562,2021,4
26247315,2019,19
11159591,2017,5
6638597,2015,2
32618479,2019,5
23984738,2019,29
4756872,2018,59
14807716,2018,3
1820891,2015,7
21770277,2019,66
775547,2019,2
31211112,2020,1
12795006,2018,5
465251,2014,2
23469623,2020,29
2160503,2020,8
25819967,2019,18
9423674,2020,22
4257011,2016,13
14241629,2017,4
155072,2014,1
31830652,2021,1
9306661,2020,2
850322,2017,28
32658927,2019,1
6246924,2017,1
1033637,2021,2
14119086,2016,3
1613110,2020,2
14226178,2020,5
15356432,2016,2
11611382,2017,11
39237490,2019,7
4436837,2015,48
20134453,2020,15
31824159,2019,2
4839326,2020,1
8551529,2017,1
55239,2012,1
3838375,2014,2
43739305,2020,13
27827856,2020,4
7763869,2019,6
10137679,2019,4
8242755,2016,2
16674079,2019,3
1624147,2017,8
7541486,2015,8
34570088,2019,8
15115032,2016,3
17717006,2020,3
39654007,2020,9
43978383,2020,6
21677660,2019,3
18508209,2020,8
36754975,2019,20
19371342,2019,2
19794122,2019,3
38442052,2019,28
5987658,2017,10
283272,2012,1
531710,2015,43
20880287,2020,5
53265,2012,9
20148434,2017,14
21316109,2019,13
1767514,2016,6
3562970,2018,4
19042037,2020,8
17080747,2020,3
20170469,2018,8
2428313,2018,1
17151643,2019,3
18779855,2017,9
21107599,2019,2
3130817,2020,3
34866786,2020,1
4847015,2016,33
16465961,2017,2
37681109,2019,22
11027890,2020,5
28483834,2020,3
18875006,2018,1
44162863,2021,3
35063130,2019,14
16126459,2017,14
6652005,2020,1
11543453,2018,5
32494256,2019,54
4552083,2019,5
14478681,2018,1
24909880,2020,10
42209480,2020,10
6395363,2019,2
7745868,2016,1
41760971,2020,7
39282,2014,22
9511634,2020,13
1050099,2018,12
13615738,2020,2
6726436,2017,12
6799395,2015,5
29315964,2019,3
35130797,2019,8
19409936,2018,42
11257155,2021,1
39317852,2020,2
28408938,2021,2
46012531,2020,9
22649499,2019,1
1506911,2015,8
45189759,2020,3
18458814,2019,2
35152898,2019,2
15976950,2017,3
15540187,2018,1
35760278,2019,13
9820375,2019,15
4086188,2017,46
1085980,2017,35
4847015,2018,28
9912144,2020,11
13902417,2019,4
602070,2014,2
13715183,2017,33
3054980,2017,3
28054427,2021,1
312477,2019,17
48073705,2021,1
25765042,2020,13
16773007,2017,6
2121000,2015,2
8955750,2017,25
40522308,2020,1
15790212,2019,30
20421709,2021,2
8415424,2017,10
5965198,2019,6
10900300,2021,7
427481,2013,38
34310122,2019,1
40329568,2019,1
22276496,2018,11
2400010,2018,10
3625291,2021,1
9542855,2016,4
8867190,2015,1
20922882,2019,35
4183664,2014,8
16568450,2017,5
21061904,2019,28
40793629,2020,56
16247654,2019,1
23342582,2018,2
857841,2019,4
37156069,2020,7
33708969,2019,13
7804568,2019,17
26279320,2021,1
5229110,2018,12
21871417,2017,1
22008579,2019,5
40394743,2019,2
39482193,2020,3
4496370,2016,19
15107909,2019,5
37548444,2020,17
28809515,2019,1
40118801,2019,1
1152665,2014,3
1862200,2014,6
13641873,2019,26
34298860,2020,16
31396931,2019,12
20232234,2018,36
18659057,2019,4
6668409,2018,10
4786294,2017,10
35648937,2019,13
20823,2013,15
47155580,2021,2
41957542,2021,1
17435542,2019,12
45555620,2020,1
42285787,2020,12
29025634,2020,11
2056638,2014,4
5945610,2019,3
2035150,2015,9
44117766,2020,5
22679802,2020,2
40643160,2020,11
6461789,2015,22
14215652,2016,11
42119886,2020,5
4775289,2016,2
9768673,2020,5
9000447,2017,50
975997,2014,4
34099732,2021,3
14043928,2018,36
29645055,2018,2
27456175,2018,9
6837442,2015,26
21488335,2019,68
6384772,2019,8
12901088,2019,1
27979843,2018,1
37838821,2019,53
18400382,2017,1
36722205,2019,6
10049306,2019,24
12857740,2018,18
676840,2016,1
26059013,2018,38
46689579,2020,1
39328771,2020,3
16336428,2018,2
36924775,2020,1
21888652,2019,17
3119105,2018,22
10827499,2020,4
6436269,2021,1
804265,2019,9
1645667,2015,43
10542350,2020,2
17145736,2020,1
13926029,2016,1
21476235,2018,79
673411,2019,1
44293910,2020,3
34193507,2019,18
38690089,2020,7
33477573,2021,2
39148300,2020,1
4891424,2016,8
14729249,2018,51
39951084,2020,1
23120058,2018,51
907881,2019,56
14522798,2016,8
17434184,2020,1
311801,2014,13
15162521,2016,9
30361637,2018,2
11237984,2020,3
3682989,2016,47
36057767,2020,3
12846667,2016,1
8801439,2015,1
21796535,2018,19
33683922,2020,7
2418374,2015,34
12214909,2018,21
10514892,2020,3
35157589,2019,6
29509883,2019,10
17994,2012,12
35459077,2019,1
487261,2013,1
7331605,2015,14
852799,2017,58
8185845,2018,1
39823177,2020,1
324238,2012,26
8266182,2017,7
19619177,2019,39
16698617,2020,1
1838538,2017,5
8265901,2016,20
15566695,2017,14
14539608,2018,1
4217758,2016,34
1131804,2016,3
22807527,2018,15
37946347,2020,1
8536270,2016,32
2655709,2017,28
21266125,2019,1
5643946,2019,32
42586463,2020,1
22700126,2018,3
8042586,2016,2
13124044,2018,12
13110370,2017,3
7155219,2019,2
21465651,2019,3
28911117,2018,2
40494263,2020,3
15347268,2016,2
10593675,2016,4
10358936,2018,43
25541071,2018,7
249323,2017,8
1582653,2015,12
17672614,2020,1
9877670,2019,44
6532245,2017,6
19152009,2018,10
28189989,2019,2
4176875,2017,1
4823418,2018,3
33955790,2019,1
751766,2012,2
15347934,2019,3
7054265,2018,8
33249439,2020,4
18721341,2019,32
6807266,2016,2
21085754,2018,74
40290902,2020,8
5519794,2019,12
4362189,2015,2
4442996,2015,2
6335810,2015,5
37060591,2021,1
7909086,2015,4
29319166,2020,7
1772732,2017,7
24863216,2018,35
30726963,2019,11
23870381,2019,9
14649372,2017,70
9837205,2016,5
13246042,2016,16
45768795,2020,3
13841953,2018,23
23022187,2018,47
969603,2016,5
12598446,2019,2
11579663,2019,11
41382005,2021,1
34866682,2020,3
13865092,2016,10
840051,2014,1
38699692,2019,8
1347204,2020,4
8363871,2018,5
2212712,2014,11
1160131,2013,9
16665181,2020,21
45315558,2021,8
7902556,2020,3
18380854,2018,17
12675225,2017,5
4919727,2020,2
45528465,2021,1
21903861,2017,2
23662130,2018,4
7465608,2020,3
43995738,2020,3
1834106,2019,12
39267445,2019,8
369671,2015,8
3079,2012,3
39523483,2019,2
12351386,2018,13
44398015,2020,2
1100610,2015,5
40499996,2020,4
47774203,2021,1
4696137,2016,2
8783567,2019,1
24135421,2018,5
502429,2016,18
5763820,2019,12
45711851,2020,2
341124,2021,1
11451450,2019,1
29732326,2018,4
42575980,2020,28
11153859,2018,17
3979360,2014,1
23020765,2020,2
2080532,2015,4
2213680,2015,1
5695523,2015,9
36343980,2019,18
23497380,2018,4
461984,2015,1
16829413,2019,58
13357464,2019,27
16143527,2020,4
6401546,2019,2
21461282,2019,10
12978548,2018,1
13875736,2016,1
24867793,2018,8
22442075,2020,2
1660134,2015,32
20374573,2018,4
31909757,2019,5
37532088,2020,10
7165126,2017,17
34527001,2020,11
35657307,2019,7
449988,2013,8
29432785,2018,1
26828223,2018,20
18882047,2020,3
677655,2017,1
22275293,2020,14
818325,2015,1
21663485,2019,6
42531622,2021,5
14984949,2021,1
32023,2020,7
16933028,2017,8
37808064,2021,2
10584855,2018,42
12418571,2017,2
3585821,2018,9
3895930,2015,7
5686783,2018,11
9698905,2017,1
21045044,2018,1
9289098,2020,2
6871794,2019,2
4192396,2018,1
11259167,2019,1
7479590,2016,2
11439005,2019,12
5567041,2017,27
21548194,2019,30
36881235,2019,17
31052834,2021,1
4013339,2014,13
16362858,2016,3
34887195,2019,4
10588,2012,5
11943101,2020,3
10461807,2019,4
32123532,2019,2
20510934,2018,11
2716261,2014,11
26170814,2018,7
21948591,2017,1
16934188,2018,11
29233721,2019,24
22340146,2019,48
31158182,2020,9
13815841,2018,8
1745358,2019,13
19795756,2018,3
18707221,2021,6
16263393,2020,3
9658117,2019,20
29747415,2019,23
28363211,2020,3
27986696,2020,14
24759038,2019,1
10837461,2017,75
5889483,2019,15
1474917,2019,12
7578995,2015,5
1121561,2014,13
7397810,2018,1
38489848,2020,17
6870583,2017,1
15331752,2019,5
1521258,2017,7
18829833,2019,26
943888,2013,1
5178,2020,14
31116200,2019,38
1535581,2016,2
37144283,2019,9
6531728,2018,9
9400837,2015,1
4550602,2015,37
17081025,2019,7
13451621,2019,1
31347223,2020,3
17223695,2018,31
23363228,2018,3
39982544,2020,8
44682281,2020,4
31424830,2019,3
306624,2020,15
21464905,2018,8
25785427,2018,2
7685102,2015,4
40137895,2019,3
2900140,2015,9
45638375,2021,1
262405,2012,4
26710645,2019,1
28658325,2021,1
10736750,2016,14
32599491,2019,4
6860497,2019,11
3075861,2014,15
30570747,2021,1
1356173,2017,11
28418722,2019,30
40852369,2020,7
15650241,2016,1
215865,2019,34
25460971,2019,4
7691699,2018,2
3530596,2015,5
33807644,2020,2
37475110,2020,1
3575232,2019,4
34787483,2019,7
11720416,2016,1
21572814,2020,2
18935148,2020,2
8170174,2018,4
21566103,2018,1
11558285,2019,28
5051237,2019,1
35780974,2019,5
13554450,2017,2
16112750,2018,5
31419522,2019,2
5212601,2016,17
4662784,2016,32
13271277,2019,2
4151435,2020,1
17824129,2018,2
7746035,2019,1
1755890,2017,6
38732314,2020,3
15992762,2018,17
9542954,2020,7
8969929,2019,4
16259,2020,3
32996429,2020,8
5473135,2015,8
39831962,2020,3
4132914,2017,44
21578156,2019,4
1302534,2017,10
26000019,2019,39
8881765,2016,17
921441,2019,38
15250033,2018,5
26936774,2019,77
19945950,2020,1
12762977,2016,6
29287006,2018,2
42002336,2020,4
33485700,2020,7
16178448,2020,10
28802339,2020,3
23359124,2018,1
32328567,2020,4
15243512,2017,30
35627230,2019,18
644003,2015,1
20193940,2020,1
14900682,2016,2
20674526,2019,6
14506840,2016,1
35219752,2020,10
16423876,2018,28
37602354,2020,10
12935634,2018,14
7793049,2019,3
849567,2014,1
25893471,2020,3
2289322,2020,2
7451235,2015,3
9738519,2018,49
21900257,2020,9
14161470,2017,3
10462710,2020,24
39029131,2019,5
16227472,2016,2
40040311,2019,2
12381867,2020,5
13788789,2019,11
1882107,2018,2
43140737,2020,1
13412955,2017,15
35596790,2020,10
21177860,2020,7
182095,2012,10
38481134,2020,1
26861684,2018,17
38919221,2019,1
26874462,2021,4
4681714,2018,20
14920094,2016,1
30361302,2020,5
29391852,2019,21
41483400,2020,3
42938903,2021,1
1190188,2015,18
19753501,2019,7
41185194,2021,1
15411473,2017,1
38774560,2019,1
8249166,2015,2
34550043,2019,39
452481,2019,26
41571268,2021,1
6067667,2018,32
9716424,2017,5
12510854,2017,2
25161172,2019,44
2974877,2015,7
10533563,2018,5
1825634,2017,1
1930643,2017,9
16425395,2019,7
29002769,2018,2
27995865,2018,1
35812487,2019,1
15260720,2016,1
21513501,2018,8
927597,2016,6
4741915,2017,1
9806308,2016,13
761967,2015,12
3562245,2018,19
558620,2018,3
13509145,2017,5
24707898,2018,6
7302499,2015,14
23301762,2019,1
14477874,2017,14
39721254,2019,4
1011428,2014,3
6573201,2016,2
18154166,2018,40
15822230,2021,1
22165243,2020,42
25410661,2018,3
21628183,2019,2
46088099,2020,1
23861066,2018,1
40233395,2019,1
21664152,2018,27
21308702,2018,52
3350949,2017,11
6740013,2016,29
953767,2016,22
4705322,2017,28
6612410,2019,35
46870147,2020,1
5951143,2015,6
336904,2016,4
2417092,2016,1
15585387,2018,1
583337,2018,3
277077,2014,15
15364819,2017,27
504174,2014,1
41715349,2020,11
4044107,2017,2
7466036,2015,2
27155443,2019,61
24333288,2018,3
31644399,2019,4
28876245,2018,1
27560314,2020,2
18731644,2019,13
16612804,2018,5
18143664,2019,14
17283833,2017,2
21106251,2018,2
26312495,2019,48
3323046,2015,8
17105212,2019,5
40444531,2020,3
27521122,2018,1
14416904,2017,3
38318562,2019,2
15194637,2021,1
7036079,2016,2
26507115,2020,6
20216303,2018,22
32677822,2020,4
811899,2019,5
20897247,2019,8
5644804,2019,10
45894685,2020,2
21864778,2017,2
26838789,2019,33
71248,2019,6
19092481,2019,19
10271440,2018,33
30243293,2019,1
38829533,2019,3
42587183,2020,9
44548548,2020,20
886300,2021,5
33337106,2019,1
14801244,2019,96
11988133,2019,31
2913177,2015,1
5744006,2016,33
8905329,2017,1
14659245,2018,11
6389132,2016,18
25978897,2019,2
5340602,2017,39
20399377,2017,8
15608918,2019,2
6593537,2017,6
34146010,2019,8
17705025,2018,57
11179227,2016,1
4165483,2018,3
20934056,2019,1
11954028,2016,7
10077145,2019,13
13162125,2019,1
45789923,2020,1
24873440,2020,6
39212160,2020,1
18920002,2017,24
14917475,2020,2
19722368,2020,2
17218433,2018,9
2964712,2019,2
38751167,2020,12
11140165,2019,7
16111334,2018,5
16090700,2018,5
18767584,2017,22
29130547,2020,21
39597266,2019,3
6254984,2015,11
4220151,2019,52
2588319,2015,2
7840387,2018,38
30392821,2019,1
20867535,2019,2
24565586,2018,35
2080372,2017,31
827463,2019,51
26129288,2019,1
4062838,2015,1
12494564,2016,7
462307,2015,16
31154445,2020,2
18154142,2017,2
33245431,2019,1
2648249,2016,17
32668702,2019,4
28571118,2018,5
35147931,2019,14
23271052,2019,18
28115947,2019,1
1972089,2015,2
1130919,2019,1
29899574,2018,3
9932793,2020,1
6825190,2019,64
697550,2014,1
42379328,2020,7
16416134,2017,13
12592703,2016,7
44401575,2020,7
36945188,2019,1
689956,2014,10
5697062,2015,3
4767748,2016,25
66251,2020,14
3549325,2017,1
32105928,2020,5
9109484,2019,11
39369625,2020,54
15793948,2019,10
41782728,2020,1
3516367,2019,1
5276707,2016,1
41596532,2021,2
10285044,2019,13
20740171,2018,1
3387908,2015,2
35300665,2020,10
31002060,2020,7
20721123,2017,1
12849404,2016,2
568661,2014,2
1981590,2019,12
4560714,2017,6
17485858,2017,5
23030923,2020,2
35383910,2020,1
17602520,2017,7
428338,2012,7
24101676,2018,1
9272476,2021,2
18919753,2018,3
16320506,2019,5
6403755,2019,1
13612307,2018,2
15132887,2017,27
17840807,2017,25
41486593,2020,40
5770283,2015,2
7656308,2015,1
14935736,2017,3
13511798,2017,1
20679247,2020,1
6324247,2016,29
29944408,2020,2
2558206,2019,3
6158116,2015,1
31800824,2020,21
37209115,2019,10
40331427,2019,1
10429566,2020,3
20806638,2017,1
31021308,2019,22
24033223,2019,22
39525463,2019,5
6723842,2015,8
35884359,2019,32
6987908,2015,3
13576016,2019,66
2812859,2016,10
32509083,2020,37
20461151,2019,18
19062473,2017,17
2730094,2019,6
9995222,2018,8
1706390,2013,2
16968791,2020,6
27541686,2018,3
29680484,2018,2
27445907,2018,3
21353805,2020,4
521018,2016,2
937414,2015,2
6088046,2018,10
218269,2018,21
37162280,2020,1
5667289,2020,14
3101961,2018,1
33717416,2019,15
37820048,2021,1
4977257,2016,9
4497142,2020,3
21851228,2019,26
3685610,2020,12
7185162,2017,3
3186827,2017,4
9174824,2019,44
25140559,2019,24
21085754,2019,75
11540101,2021,7
11205161,2017,1
8014049,2015,3
14748680,2018,1
2188156,2015,26
205140,2019,29
28064395,2018,10
8390419,2021,4
937551,2015,7
3694230,2020,1
357889,2016,3
25078614,2018,25
20826045,2019,9
21317917,2019,2
18037353,2018,52
2881209,2017,15
13652220,2017,1
33440525,2019,4
28428891,2018,3
2076890,2016,3
18986718,2018,13
26526648,2019,4
8603579,2015,1
28785361,2018,6
16989729,2019,3
17597869,2018,2
17639897,2018,66
12170099,2019,88
578267,2013,8
18594337,2018,67
25601997,2019,5
4097894,2019,44
831199,2019,45
823101,2016,18
29638516,2019,1
12142896,2016,4
10372346,2018,1
44060225,2020,5
8993396,2020,1
14046126,2016,7
18181473,2018,20
4321994,2017,17
675177,2020,1
21964567,2020,2
6834407,2016,1
41153793,2020,2
1063491,2019,9
62787,2019,27
2023357,2014,2
35180755,2021,1
42962929,2020,1
44092025,2021,2
17040371,2017,7
853793,2015,17
14457958,2016,1
29913322,2018,1
30721341,2020,10
21020472,2017,15
21652351,2019,5
43820892,2020,6
13796126,2019,3
22117621,2019,16
46079893,2021,1
22889645,2019,3
3027810,2019,40
20978448,2019,4
36778460,2019,3
46726771,2021,2
7295671,2016,14
4974843,2020,2
20148899,2019,2
11645692,2020,2
27352500,2020,19
25804970,2018,27
9537183,2015,6
24685293,2020,5
33460558,2019,37
1920673,2015,10
8748011,2016,13
5190142,2019,32
15320032,2016,2
16617904,2019,28
23740993,2019,7
12605696,2017,12
476899,2012,3
21821176,2018,2
23636918,2021,7
36478686,2020,1
4118140,2015,35
14210956,2017,11
262265,2019,13
7643901,2015,6
6821557,2019,4
12256861,2016,20
4097834,2019,65
3963137,2016,8
25917190,2018,1
7498271,2016,46
12481227,2016,2
19206638,2020,13
13724781,2020,14
26795835,2021,1
1998206,2017,2
8642982,2017,43
14747663,2018,49
20151455,2018,47
17135722,2020,7
17500306,2017,1
7638694,2021,1
21418637,2017,3
7761775,2015,28
39108750,2021,4
6994176,2021,1
22863479,2020,2
44360778,2020,7
15442252,2018,3
6393924,2018,2
35383727,2020,1
8420162,2019,20
39850954,2020,6
29550766,2018,9
45139002,2020,4
645592,2014,5
32691448,2021,2
1702030,2016,13
18850822,2017,7
16286256,2018,21
19948170,2018,8
750291,2019,1
32312524,2020,18
20712443,2017,2
792296,2019,1
3793246,2016,25
5045386,2015,5
7597584,2018,10
22637692,2020,1
14497803,2018,10
2925397,2015,11
721414,2017,6
221745,2020,1
39857520,2020,5
10508778,2017,17
36379540,2020,1
17210908,2018,41
29409908,2019,6
6496401,2019,3
6317589,2020,1
2566050,2017,37
2013790,2016,1
16695326,2019,23
23475235,2018,4
18138831,2018,31
21046059,2019,1
30071703,2019,1
24889940,2018,3
16842477,2018,1
